,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.1445810756332867,0.1439868849731081,0.14458269397599743,0.14460594499123355,0.1445275681241226,0.14467146804892114,0.1447029337574998,0.14464872270116952,0.14466295756420014,0.14465316320053279,0.1445607182649013,0.14463569299600912,0.14363709383799342,0.1446471963850591,0.1446736707639415,0.1445903484159189,0.14463172807564795,0.14470446334774253,0.1446248909082288,0.14463176988574747,0.1446897362215542,0.14462785402519385,0.14465973550388483,0.14465877284225548,0.14462664631020752,0.14466991073390534,0.14452131429301204,0.14412048014872197,0.14425931713248127,0.14411588836761063,0.14431313386066294,0.14437017071308075,0.14449199392126133,0.14426097409020697,0.14451192760705098,0.14435616965646067,0.14385746543523603,0.14393973510260208,0.14392006589325415,0.14389056736331496,0.14389687151564498,0.14379522556435897,0.14380005295266285,0.14376274534582642,0.14375233270244256,0.14364578874157424,0.14391359403703424,0.14378959867538632
1,0.13740501095069585,0.08784658127641554,0.15180522851442368,0.13306711712351288,0.05835477600102129,0.1486157292684017,0.13806667793239982,0.14445144186468603,0.13199043713367195,0.13038824011172628,0.14799093654301573,0.1253739993947353,-0.06475491595740213,0.12650349988812126,0.12665530330339336,0.0502812273196399,0.1353044137658051,0.13509456783705653,0.039161037524107184,0.1424743293559514,0.13919318250503399,0.136200543812482,0.1396036551563388,0.13077695139050313,0.13021376981066002,0.1450598958439958,0.013122827166800013,-0.08578662851458287,-0.07198729724080677,-0.10482435973615967,-0.05992722088680222,-0.05421907150920129,-0.012330910821479973,-0.07593528766610742,0.0007568185644594884,-0.05960790435834983,-0.200563987924791,-0.17886629734122508,-0.23694552594033175,-0.20680184921379874,-0.19575338725188465,-0.22575520414598618,-0.21663620604341277,-0.2122973025812595,-0.21390936755040713,-0.2314610561848331,-0.22729661146139715,-0.20591543935505607
2,-0.053979213492135955,-0.8618702061792375,-0.06582812914782535,0.007898021426976072,-0.053353783184607755,-0.07449503179990655,-0.01163862113975533,0.03170129428616185,0.058485930365377393,0.06105302509317108,0.025338720441745368,0.097453471067094,0.21729619045724166,0.08698403203606893,0.04341603088724265,-0.05273346055887249,0.028662070143311787,0.011819607922688663,0.07801988432435568,-0.07657073998933965,0.04908474661959501,0.08682539125935616,0.057951853016766176,0.01572951208975966,0.08504105066729595,-0.1252783767659574,0.0700253796464128,0.05100402503993488,0.03338715510810651,0.12248878184674336,0.09694643461673652,0.034926610441993,0.055850846953420186,0.11417531043582622,0.0737878409681132,0.10069918798374701,0.05127290981613183,-0.06948118319597729,-0.07878552640262594,-0.019478411212920824,0.0064759632346765425,-0.11396930517401388,-0.0486293023555212,0.010807405024829573,-0.09665529841359279,-0.08524592791993944,-0.02038593337483622,0.04052932961348386
3,-0.006039042906329276,0.30907049608064274,-0.03866237084563422,-0.02922200366571273,-0.009562536624955235,-0.07629968914133621,-0.03609730837996248,-0.08383445439649384,-0.04581113161233837,-0.08171823875021841,-0.07287829425805377,-0.04503425115089047,0.6896234500186521,-0.05746853465601579,-0.05441231127221985,-0.01580209568548148,-0.08104278686736219,-0.05716441444177926,0.0317430187722844,-0.04055755959347093,-0.06564275178308748,-0.07622253923718737,-0.01967839508459551,-0.014236831574714634,-0.05667749672190493,-0.08786245322951007,0.0627082863404679,0.19186474898683645,0.16055540676796998,0.14100748684886613,0.1227904895873911,0.14527437450112654,0.10346953486786128,0.13750031521649853,0.09964516962109618,0.09705249595716887,-0.09267684679892012,-0.07732717614936702,-0.2924641729084589,-0.15411426250249374,-0.08074665169410085,-0.04588136880911714,0.002686324362774191,-0.047159043106893596,-0.027503268550562877,-0.06090035172787204,-0.20366653313578975,-0.05746647106813774
4,-0.06881119442959528,0.04730238780424298,-0.14438525430827134,-0.04545064847642674,0.06672219554117748,-0.01945324219121237,-0.057421380341666356,-0.05569019169147937,-0.010498058145915647,0.01273129498030099,-0.04218415834831979,9.456826068128444e-05,-0.6309002781543795,0.00334451153974699,-0.004550549236638986,0.0375086092478519,-0.0017784498364215736,-0.05053629781977058,0.09242144496738737,-0.025247594847907572,-0.014870807914425436,-0.01011397076910936,-0.047995424585056005,-0.05088593000263169,-0.0002532046291946059,-0.051475685935735566,0.10941196561237877,0.2581200258267813,0.216396338468101,0.21603510350376312,0.16512881324477574,0.14638438136781512,0.119749960559197,0.17757250918762307,0.1041155243540322,0.157712039133444,0.06997520054974876,0.08835329440261183,-0.37439107274913475,-0.0621211622770643,-0.017576063633436743,-0.09262146494006701,0.026585685656568575,-0.02521051099777626,0.026358914268211624,0.04135019075110702,-0.2555641227964079,-0.0265101033468607
5,-0.2999781041980633,0.21147974544649364,-0.264106660124015,-0.11774349303596406,0.01600390215286713,-0.2659614192657206,-0.039828924493377195,-0.004104368827363441,0.09956210682941789,0.15812351327207805,0.15250825878095284,0.12211524091245478,0.05743929513396818,0.171092986427236,0.15176436072795405,-0.0053035430040115445,0.005068199017928574,0.006740975190624486,0.0495328347461288,-0.18686640311095057,0.05898644063585557,0.21797890526908836,0.139350980210054,0.03338292773615045,0.20582315290272957,-0.2585430662686755,0.05460476250332563,-0.22977894385110276,-0.17665866739363958,-0.048437205196660456,-0.033167050449871435,-0.15308215358008756,-0.04429389866135805,0.0005262380484076928,-0.04816265607046108,-0.08687193178245418,0.018356714926904424,-0.037126100047310547,-0.22490995814963086,0.1264629521952838,0.10985077689670528,0.030546054029656447,-0.17426436566960132,0.18272083719589036,0.1397180665542035,0.1570194706504368,-0.14118676900877256,0.1653050949629292
6,0.1160156434395462,-0.22649265298263188,0.05649030353802825,-0.012105647131367442,0.49368906759858827,0.07756056998664133,0.039703605019992344,-0.01604326233119263,-0.05610966910846135,-0.02084809867797451,-0.11709991003328926,-0.09988761164743654,0.11752522869257398,-0.07261027115472979,-0.059036376047894336,0.2435756973199542,0.07046396823836466,0.012353937657326057,-0.06418901325900198,0.03348617778654657,-0.0074233509321674634,-0.07108030122672818,-0.11422924907164167,-0.012518857512763057,-0.07425258253091642,0.24837225888314488,-0.09296801167727453,-0.05234191244544434,-0.11983173347675884,-0.13900432005495866,-0.1185518262746535,-0.04876305756589802,-0.029912904455497297,-0.1503646250798416,-0.0513271375180446,-0.013179380312059813,-0.040384882273983035,0.17145520843155201,-0.43011440335429046,0.0977585796776673,0.0698465729327864,0.1292611760688301,-0.002970113458404873,0.21205487910624435,0.12134138018193162,0.18086433423585166,-0.21549667368269865,0.0380747185550357
7,-0.5729738487502837,0.0026545533068054322,0.7572563423672612,0.03589496445886061,-0.019498089656061184,0.014382926372647924,-0.00956730532359027,0.013699907176246058,-0.035794406853334695,0.021417726990621805,-0.12493512088977632,0.024050172846728838,-0.01992841206415047,0.0028832388720721543,-0.009288097404076644,0.014255296522792497,-0.04812061700443035,0.002230879634173445,0.03623960175578719,-0.10690479484274966,-0.013777888229862534,0.0003081462988514626,0.013013215638216568,-0.03224725279905354,0.00824808418909531,-0.02581935546870103,0.015451158820951352,-0.14098766982081948,0.04091780279574103,0.04175803003520145,0.027072249437381776,0.011080945517549172,-0.000126435710088052,0.03234335387421845,0.00784638172780933,0.0032276932152294838,0.05206166811807356,0.06765203646004775,-0.10513475382521265,0.01920774529433275,0.04994750366464032,0.0449512136270773,0.06407483705367613,-0.029991125219816672,-0.020564640719688304,-0.07236157938800242,-0.028856984738559424,-0.007338265118457088
8,0.28419893098931265,0.017242585980373495,-0.03692074513730139,0.6300505861366336,-0.3149163734923813,0.018284282152710763,-0.04911504042861317,0.03715637246629621,-0.0323994405197264,0.02728873353184202,-0.26659267005651593,0.021922266039592252,-0.04258679416337389,0.019141161585399212,0.012260645217297342,0.019285906981352564,-0.008349045476207942,0.014427122302073953,-0.018807854460420277,-0.20119530786482429,0.008700556343107561,0.020286110655816616,-0.04075009395097804,-0.042235490923069934,0.0020237409010892752,-0.08218483275962196,0.015692521619395005,-0.31293157648905484,0.044629588127550454,0.04503579088509617,-0.011851692622475526,-0.017423412690565136,-0.013310449250237708,0.0205021258365137,-0.02999829065117301,0.0297863655649388,-0.005371528438223444,-0.044376051439860856,-0.1646217130390365,0.016498820092810812,0.12450514836507111,0.17500607949824737,0.1844346620780728,0.06600895968078335,0.07824488656919634,-0.16106574365644533,-0.1552680520986036,0.11996168911044511
9,-0.2146105849200623,0.03978420128509282,-0.28361296563205257,0.17797102871826764,0.5820848868559084,-0.01137854235314597,-0.0020377147719982808,0.03165908856251144,0.0008734623772957024,-0.011864276745192888,-0.26682526004401214,0.00444174859120544,0.026886376133124862,0.012301547457043323,-0.011249844120979744,0.05374388656925414,-0.060888978164035414,0.06227881692520218,0.021366311261028666,-0.040425232270264067,0.005079341178453689,0.021267778110628025,0.007094413959341412,-0.02370536465463364,-0.02839742373200198,-0.016079402663489478,0.08420981466133219,-0.40176185624276406,0.08554203369501957,0.13274317310280548,0.0679853892721477,0.04874645180808979,0.051805806201583204,0.0676213535719688,0.012103574950847877,0.06022069359037546,0.037249916086680365,0.06046044536702991,0.25602721009364016,-0.08699131666166403,-0.062012681770501676,-0.14726088936115087,0.005634433635322983,-0.284801129586913,-0.01845947020239072,-0.09594950706296687,0.08012667660235173,-0.030660461038710687
