,0
0,0.3290560958368959
1,0.4476378407292186
2,0.48309829910435187
3,0.46695760921312224
4,0.5275935108518897
5,0.4165655862470969
6,0.8727819530112981
7,1.025680234095881
8,1.0144629193941297
9,0.9164196938568097
10,0.6669600793484821
11,0.7160581348536141
12,1.1650439821260299
13,0.8035356980064354
14,0.8843848062549384
15,0.8986379912396487
16,0.7894246374060337
17,0.6834894379228993
18,0.8464482397990774
19,0.7332856663626052
20,0.8193690206585554
21,0.7976423224598781
22,0.9026828057373598
23,1.069668825919854
24,1.1586586474875287
25,1.0039983215272832
26,0.8521984840110184
27,0.6109451932541238
28,0.831864063623899
29,0.9380731976661725
30,1.0223007385277154
31,0.8201760744215558
32,0.895477415693372
33,0.8936967234277132
34,0.9405209750304708
35,0.8836722619705356
36,0.7047542392373809
37,0.6634168958146914
38,0.9220630530574596
39,0.8852841620524743
40,0.8620429045178584
41,0.6405795165962991
42,1.0457234618018518
43,0.7977854981652216
44,0.8343975023982502
45,0.8000907058709052
46,0.7721046786844828
47,0.7152474532170016
48,0.8848811959782861
49,0.7169669290552879
50,0.7495830635088084
51,0.6612792910707919
52,0.9240897590301628
53,0.8299717821198078
54,1.0189571024043318
55,0.9282959930693528
56,0.839035256581657
57,0.8453616074515399
58,0.8341292645755405
59,0.9633216629470597
60,1.0602477429582864
61,1.1039750890371776
62,1.027627419307202
63,0.922413436055861
64,0.9031354245420464
65,0.7904922243601692
66,0.9802570145737652
67,0.9693147267885198
68,0.8184563326703725
69,0.9024235591302209
70,0.8840242474940657
71,0.8968878135027721
72,0.8088153677050721
73,0.9314335992469382
74,0.9030458889140205
75,0.925007145536638
76,1.1668854982088748
77,1.0937046564855781
78,0.9225632191472575
79,1.0385630275449278
80,0.8803440750109416
81,1.0203277844724592
82,0.7901736670193108
83,0.9017878492098286
84,0.9710957767818514
85,0.8848095018724158
86,0.781404849829662
87,0.8363171942611727
88,0.9470435519802753
89,0.908705043251505
90,1.1248350972592438
91,1.0093955132589538
92,0.9386976878645978
93,1.010534860472986
94,0.8775886411863801
95,0.9571078370767055
96,0.9880591158505109
97,0.8691440636425314
98,0.8134225311541857
99,0.9738893311229057
100,1.04019916252926
101,0.8905329220108196
102,0.7781877389621313
103,1.0960978840686462
104,1.0336452294778784
105,1.0536962178378653
106,1.0245279317359401
107,1.1001106552023994
108,1.1246638980444716
109,1.0247940382192178
110,1.063709127945616
111,1.116527790621014
112,1.133121248691987
113,1.0442245390567877
114,1.1245947452664817
115,1.0748851796379935
116,1.0625126347958376
117,0.9426540296759379
118,0.9291403047555766
119,0.9780517010569911
120,1.167777280240803
121,1.0348111306446006
122,1.0729108468914108
123,1.0436625702858457
124,0.9172484884760553
125,0.9868278930229704
126,1.0464062432043661
127,0.9188780066987553
128,1.007186650899509
129,1.051944276142044
130,1.0409527180884874
131,0.9303640092737253
132,0.9238391942757416
133,0.9723695133785569
134,1.0710111436835665
135,0.8661662814570931
136,0.9792121632408728
137,1.0007351990594242
138,0.9849364011794968
139,0.9890295510230264
140,1.0138723054720318
141,0.9914846551373128
142,1.1146106142400007
143,1.0082729843745202
144,0.9113345546546946
145,1.1965121641318952
146,1.1606802236493925
147,1.0202781716510043
148,0.9141622205202863
149,1.0259415545845438
150,0.9871158688955537
151,0.9778240195159078
152,0.88800720985192
153,0.9513352803705984
154,1.0174048058709704
155,1.0201422209512632
156,0.9961081726322583
157,1.027021040014728
158,1.064060014343412
159,1.0910278527695099
160,0.9791331374275373
161,1.1121897937932461
162,1.05163178567879
163,0.9484031285731539
164,0.9245407831373108
165,0.9116124789781631
166,0.9641989962948538
167,1.0971422468213563
168,1.085825452743128
169,1.0506179436781753
170,0.7777330162172229
171,0.9430104538422313
172,1.1468003647042098
173,1.0020294226612398
174,0.9462347054308234
175,1.0598120416223473
176,0.9578190507323188
177,0.9593544926670124
178,0.9377380392550216
179,1.0083347000820748
180,0.9876907675654533
181,1.10241051164371
182,1.0661629489567224
183,1.0304040618379717
184,1.0791542666084557
185,1.0322089603834756
186,1.037629614177001
187,0.9827543373550433
188,0.9951610249455896
189,0.9890418676288587
