,0
0,1.0034510038007969
1,1.0050268554193558
2,1.0214139123719932
3,0.987196837606539
4,1.0020492776652548
5,1.0160367314743288
6,0.9856833000481391
7,0.9980643921536425
8,0.9805306355241109
9,0.9915034562680038
10,1.0225825514202638
11,0.9943395118025051
12,1.0170402230036557
13,1.0074215708816867
14,1.0109028127905728
15,0.9985881964944203
16,1.0148920724853507
17,1.0228478680409774
18,1.0114335585422072
19,1.0371084413946383
20,1.0402515426980465
21,1.0066240841977168
22,1.0109363999682188
23,0.9995545113123351
24,1.0223286500755664
25,1.0097569312755978
26,0.999180138589289
27,1.013917079893127
28,1.0322800648601251
29,1.000653632598451
30,1.0130328060558569
31,0.9784933216668992
32,1.0123782539442905
33,0.983820526078698
34,0.9981695749736335
35,1.0092094024808627
36,1.0211027050191268
37,1.0150403592768713
38,0.9913871070527566
39,1.0232814806969484
40,0.9925015003452463
41,0.9912571126115254
42,1.0130210429332613
43,0.9899315467944164
44,0.9942813263207245
45,1.0207336395999713
46,0.9980811193174084
47,0.9918048381650252
48,1.0048750183005166
49,1.0195214506939607
50,0.9928014775207266
51,1.0123797175108056
52,0.9814454966129801
53,0.9956996960181601
54,1.009023579093027
55,0.9824832621212608
56,1.0061044288302372
57,1.002211059393576
58,0.995361658942832
59,1.0141702221102522
60,0.9853062121410279
61,0.9979978523195422
62,1.0081608486946945
63,1.004874325102519
64,0.9686568977072291
65,0.9940118109669912
66,0.990512610839675
67,0.9955285734999426
68,1.0014273693419464
69,0.9805914765019665
70,1.0244197239540838
71,0.9914218345160078
72,0.9785981026437606
73,0.9838690319487695
74,0.9734892537660689
75,0.9877560245063363
76,0.9889738952825498
77,0.9860477829361095
78,0.9805311281791115
79,1.0095370139534352
80,0.990430838188575
81,1.020136262818234
82,1.0082895108597882
83,0.9893662881571675
84,0.9849621122180962
85,0.9888658429146877
86,1.0108480290072683
87,0.9986986581846286
88,1.0125390707123008
89,0.9938463182237018
90,0.9868400180720936
91,0.9792435328739993
92,0.9763811075571609
93,0.9989304298494963
94,1.0124027411989074
95,0.9970224172636156
96,0.9851449963087537
97,0.9753349721906465
98,0.9874147861940283
99,0.9825391431737476
100,1.0126912292086487
101,0.974600920562965
102,0.9953026968921569
103,1.0073187958776668
104,1.0083761799599698
105,1.0046105828780776
106,0.9849579052314658
107,0.9840554979414669
108,0.996506311846365
109,0.9955410644363188
110,1.0050626488124101
111,1.0091798309986217
112,1.0105206345570723
113,1.0040944967018801
114,0.9921714998185048
115,1.0212796899187497
116,1.0145252265094378
117,0.9928989377071064
118,0.9996513708909088
119,0.9938590240470331
120,1.0110489210067726
121,0.9970382657075543
122,1.0010553152174264
123,0.9824970974057301
124,0.9958794938084073
125,0.9980504619796664
126,0.9879512673156354
127,0.9986591602498364
128,0.9840182586429788
129,1.021758315251763
130,0.974903286706973
131,0.978374326469659
132,0.9995539627256589
133,0.9888019641808704
134,1.002987773303938
135,1.0048942234191904
136,0.9941974797412632
137,1.00742434644077
138,1.0001942130209214
139,0.9907858411743033
140,0.9934320440122255
141,1.0114202346908454
142,1.0008068443026206
143,1.0187067345243432
144,0.9967296964858733
145,1.000812260317012
146,1.002557304811678
147,1.0047391926355054
148,0.9924585424694236
149,0.9863974073541752
150,1.0144803872528527
151,1.0251859272249573
152,1.005083788520195
153,0.9894237362431795
154,0.9935066402801057
155,0.9878124507428044
156,1.0057993990532719
157,0.9935692986368726
158,1.0220667955543206
159,0.9926087811946763
160,0.9876389330490968
161,0.987177129789334
162,0.9964757946062015
163,0.9940001200433318
164,0.986423644882142
165,1.0139326201233483
166,0.994540383068989
167,1.012092328524139
168,0.9926428111421228
169,1.0055593955254107
170,0.9822738110588013
171,0.993176853996829
172,1.0090345570666006
173,0.9732741952776987
174,1.002401427605183
175,1.0071905364175644
176,0.9991347184367771
177,0.9860395736545493
178,0.9900436497429762
179,1.0064904303458453
180,0.9935681687255945
181,1.0022403301553475
182,0.9917838888888549
183,0.9970772904774163
184,0.9855239060353574
185,0.9876087745126053
186,1.0002043793061866
187,1.007984083654065
188,0.9707943967325721
189,0.9988143395052367
190,1.0065064478190786
191,0.9922213056527602
192,1.0000559165385277
193,0.996415772811982
194,0.9951447865241425
195,0.9979743285238017
196,1.0115617120221514
197,0.997626428017643
198,1.0121023633378794
199,0.9995892559408043
200,0.996645882569455
201,1.0032197329785648
202,0.9842013698870253
203,1.0094801421552713
204,1.0045578812328808
205,1.0183560456865026
206,1.0094117738035195
207,0.9784420845398947
208,0.9988953807888722
