,0
0,0.9814953599192631
1,1.0077657594265808
2,1.0289650318792238
3,0.9969973695785828
4,1.0157215992824409
5,1.0279530303621638
6,1.0017060774389848
7,0.9848671449138388
8,1.0282840913997884
9,1.0006733473968703
10,0.9859438918795483
11,0.9814684465648847
12,1.039720218891885
13,1.0113964887033686
14,1.0160731266516851
15,1.0091492095377879
16,0.9797745432022044
17,1.0158231673631106
18,1.0141477733249007
19,1.0062016723161094
20,1.0389204808350816
21,0.9937156585886932
22,1.025566962351226
23,0.999881551024955
24,1.0067720136735687
25,1.0390332219813563
26,1.0422237680664632
27,0.9985670893545887
28,1.0128408412340921
29,1.026828147559939
30,1.0119537362486914
31,1.033236372222532
32,0.9963991984774679
33,1.0239180149224105
34,0.9984509340457174
35,1.0006118506564192
36,1.0038082158591428
37,0.9858166430848004
38,0.986524181149497
39,1.01435727971578
40,1.0078884985818628
41,1.011582758199963
42,1.0042411357177576
43,1.015372844867409
44,1.0149366806921858
45,0.9894777486357395
46,0.9985970613518761
47,1.015074698560997
48,1.0331325280084904
49,0.9861905604866179
50,0.9949650726668465
51,1.0260950381392815
52,1.0082218101721543
53,1.0221582196174792
54,1.0578531174643564
55,1.018257048726734
56,0.9836602340460481
57,1.0127221131374877
58,1.0151051270277553
59,0.9832760615969328
60,1.0111963801819963
61,0.9998708601495743
62,1.0140389855132361
63,1.0067240515823108
64,1.0385419907776785
65,1.035633425599927
66,1.0065314039649682
67,1.0066464057024267
68,1.0307760200061422
69,1.037442329430526
70,1.0063431452466056
71,1.0101642858011801
72,1.0363754236437148
73,0.9852663247418184
74,0.9943815165843676
75,0.989403055608691
76,1.0248786748644305
77,1.0127311492494369
78,0.9657514896793591
79,0.9995640881127319
80,0.9956688716655895
81,0.9838128287894731
82,0.9933143481088845
83,1.01150644348581
84,1.004923413233221
85,0.991475383738508
86,1.0369710351383128
87,1.0087109191894288
88,1.0282166452853847
89,1.0026266085358944
90,1.0037400973502073
91,1.0152327134277292
92,0.9851284006722242
93,1.0239361134433616
94,1.0035680070291761
95,1.006050077676511
96,0.9725628371185477
97,0.970644382903593
98,1.0302773529644895
99,0.9702658875365142
100,1.0004481818615953
101,0.981912190492214
102,1.004123714189019
103,1.0185552982113417
104,0.9702247143448312
105,0.9746513905923784
106,1.0169305269209323
107,0.9661169805727958
108,1.0061855020061883
109,1.021858026639452
110,0.9881924295765363
111,0.9920024361299012
112,0.98642721342411
113,0.9786266730974432
114,1.0263083434582192
115,0.993225408807763
116,1.003210971688195
117,1.0191395148218338
118,1.0087101379173786
